Country_code,Country,Joy factors,Year,Value 2 (+),Value 1 (+),Value 3 (+),Value 5 (+/-),Value 4 (+/-),Value 6 (+/-),index
BG,Bulgaria,Creativity,05,36,0.0592,8142939,-36,0.0592,-8142939,1
BG,Bulgaria,Creativity,06,45,0.0642,8968684,-45,0.0642,-8968684,1
BG,Bulgaria,Creativity,07,17,0.0691,8080902,17,-0.0691,8080902,1
DE,Germany,Creativity,01,53,0.0691,44405736,-53,-0.0691,-44405736,1
DE,Germany,Creativity,02,46,0.0642,5462636,-46,0.0642,5462636,1
DE,Germany,Creativity,03,33,0.0691,42925863,33,0.0691,42925863,1
DE,Germany,Creativity,04,20,0.0691,35767614,-20,0.0691,35767614,1
DE,Germany,Creativity,05,33,0.0592,15311363,33,-0.0592,15311363,1
DE,Germany,Creativity,06,36,0.0642,40768395,-36,0.0642,40768395,1
DE,Germany,Creativity,07,17,0.0691,4449876,-17,-0.0691,4449876,1
LT,Lithuania,Creativity,01,28,0.0691,13380096,28,0.0691,13380096,1
LT,Lithuania,Creativity,02,42,0.0642,26480044,42,-0.0642,26480044,1
LT,Lithuania,Creativity,03,48,0.0691,1017229,48,-0.0691,1017229,1
LT,Lithuania,Creativity,04,63,0.0691,16940294,-63,-0.0691,16940294,1
LT,Lithuania,Creativity,05,55,0.0592,4878135,-55,0.0592,4878135,1
LT,Lithuania,Creativity,06,37,0.0642,2954077,-37,0.0642,2954077,1
LT,Lithuania,Creativity,07,38,0.0691,16336437,-38,0.0691,16336437,1
MT,Malta,Creativity,01,3,0.0691,21151548,3,-0.0691,-21151548,1
MT,Malta,Creativity,02,0,0.0642,17039245,0,-0.0642,17039245,1
MT,Malta,Creativity,03,4,0.0691,3645008,4,-0.0691,-3645008,1
MT,Malta,Creativity,04,2,0.0691,57374377,-2,-0.0691,57374377,1
MT,Malta,Creativity,05,3,0.0592,24577065,-3,-0.0592,-24577065,1
MT,Malta,Creativity,06,7,0.0642,20630860,7,0.0642,20630860,1
MT,Malta,Creativity,07,1,0.0691,212893,-1,-0.0691,-212893,1
BG,Bulgaria,Creativity,08,9,0.0142,11414883,-9,-0.0142,11414883,1
BG,Bulgaria,Creativity,09,0,0.0142,9456873,0,-0.0142,9456873,1
BG,Bulgaria,Creativity,10,5,0.0095,5887195,5,-0.0095,5887195,1
BG,Bulgaria,Creativity,11,4,0.0095,8523758,-4,-0.0095,8523758,1
BG,Bulgaria,Creativity,12,2,0.0095,5443934,-2,-0.0095,-5443934,1
BG,Bulgaria,Creativity,13,2,0.0095,3175670,-2,0.0095,-3175670,1
BG,Bulgaria,Creativity,14,0,0.0047,2155785,0,0.0047,2155785,1
DE,Germany,Creativity,08,9,0.0142,3606965,9,-0.0142,-3606965,1
DE,Germany,Creativity,09,13,0.0142,1228876,-13,0.0142,-1228876,1
DE,Germany,Creativity,10,4,0.0095,4009355,4,-0.0095,4009355,1
DE,Germany,Creativity,11,6,0.0095,156247,6,0.0095,-156247,1
DE,Germany,Creativity,12,9,0.0095,4713055,-9,0.0095,4713055,1
DE,Germany,Creativity,13,4,0.0095,7919025,-4,-0.0095,-7919025,1
DE,Germany,Creativity,14,7,0.0047,2888353,-7,0.0047,-2888353,1
LT,Lithuania,Creativity,08,3,0.0142,11025430,3,0.0142,-11025430,1
LT,Lithuania,Creativity,09,9,0.0142,11041136,-9,-0.0142,-11041136,1
LT,Lithuania,Creativity,10,3,0.0095,3105761,-3,0.0095,3105761,1
LT,Lithuania,Creativity,11,5,0.0095,6662875,5,-0.0095,6662875,1
LT,Lithuania,Creativity,12,1,0.0095,7602637,1,0.0095,-7602637,1
LT,Lithuania,Creativity,13,1,0.0095,5302185,1,0.0095,5302185,1
LT,Lithuania,Creativity,14,2,0.0047,946437,-2,0.0047,-946437,1
MT,Malta,Creativity,08,2,0.0142,3515350,-2,0.0142,-3515350,1
MT,Malta,Creativity,09,2,0.0142,13954022,-2,0.0142,13954022,1
MT,Malta,Creativity,10,0,0.0095,2944950,0,-0.0095,2944950,1
MT,Malta,Creativity,11,3,0.0095,7984925,-3,-0.0095,-7984925,1
MT,Malta,Creativity,12,4,0.0095,4943030,-4,-0.0095,4943030,1
MT,Malta,Creativity,13,0,0.0095,1895160,0,-0.0095,-1895160,1
MT,Malta,Creativity,14,2,0.0047,4006759,-2,0.0047,-4006759,1
BG,Bulgaria,Creativity,15,8,0.0306,7200998,-8,0.0306,-7200998,1
BG,Bulgaria,Creativity,16,4,0.0408,35629762,4,0.0408,35629762,1
BG,Bulgaria,Creativity,17,6,0.0306,15493967,-6,-0.0306,-15493967,1
BG,Bulgaria,Creativity,18,5,0.0357,1657736,5,0.0357,-1657736,1
BG,Bulgaria,Creativity,19,8,0.0357,8129988,8,-0.0357,8129988,1
BG,Bulgaria,Creativity,20,9,0.0357,8888206,-9,-0.0357,-8888206,1
BG,Bulgaria,Creativity,21,6,0.0408,20474322,6,-0.0408,-20474322,1
DE,Germany,Creativity,15,27,0.0306,19760865,27,-0.0306,19760865,1
DE,Germany,Creativity,16,50,0.0408,38149399,-50,0.0408,38149399,1
DE,Germany,Creativity,17,22,0.0306,19358830,22,0.0306,-19358830,1
DE,Germany,Creativity,18,28,0.0357,20269220,-28,-0.0357,20269220,1
DE,Germany,Creativity,19,12,0.0357,27202621,12,-0.0357,27202621,1
DE,Germany,Creativity,20,21,0.0357,20878633,21,-0.0357,20878633,1
DE,Germany,Creativity,21,16,0.0408,24359396,-16,0.0408,-24359396,1
LT,Lithuania,Creativity,15,13,0.0306,3673791,13,0.0306,-3673791,1
LT,Lithuania,Creativity,16,10,0.0408,25758317,-10,-0.0408,-25758317,1
LT,Lithuania,Creativity,17,12,0.0306,12446427,12,0.0306,-12446427,1
LT,Lithuania,Creativity,18,13,0.0357,154846,13,0.0357,154846,1
LT,Lithuania,Creativity,19,13,0.0357,22373123,13,0.0357,-22373123,1
LT,Lithuania,Creativity,20,11,0.0357,1832470,-11,0.0357,-1832470,1
LT,Lithuania,Creativity,21,23,0.0408,14699531,-23,0.0408,-14699531,1
MT,Malta,Creativity,15,2,0.0306,30243469,-2,-0.0306,30243469,1
MT,Malta,Creativity,16,0,0.0408,36822395,0,-0.0408,-36822395,1
MT,Malta,Creativity,17,0,0.0306,16006757,0,-0.0306,16006757,1
MT,Malta,Creativity,18,0,0.0357,14982895,0,0.0357,14982895,1
MT,Malta,Creativity,19,0,0.0357,26440216,0,0.0357,-26440216,1
MT,Malta,Creativity,20,0,0.0357,13642418,0,-0.0357,-13642418,1
MT,Malta,Creativity,21,0,0.0408,3297285,0,-0.0408,3297285,1
BG,Bulgaria,Friendship,01,1,0.0357,20588688,-1,0.0357,-20588688,1
BG,Bulgaria,Friendship,02,1,0.0408,39566356,-1,0.0408,-39566356,1
BG,Bulgaria,Friendship,03,2,0.0357,18163110,-2,-0.0357,-18163110,1
BG,Bulgaria,Friendship,04,3,0.0357,2626909,-3,0.0357,2626909,1
BG,Bulgaria,Friendship,05,2,0.0408,26280298,2,0.0408,26280298,1
BG,Bulgaria,Friendship,06,2,0.0306,19297521,-2,-0.0306,19297521,1
BG,Bulgaria,Friendship,07,2,0.0306,20524833,-2,0.0306,20524833,1
DE,Germany,Friendship,01,20,0.0357,14974698,20,-0.0357,-14974698,1
DE,Germany,Friendship,02,52,0.0408,16243737,-52,0.0408,-16243737,1
DE,Germany,Friendship,03,8,0.0357,12830624,-8,0.0357,-12830624,1
DE,Germany,Friendship,04,24,0.0357,30578502,-24,0.0357,-30578502,1
DE,Germany,Friendship,05,9,0.0408,34163238,-9,0.0408,34163238,1
DE,Germany,Friendship,06,17,0.0306,28335356,-17,0.0306,28335356,1
DE,Germany,Friendship,07,29,0.0306,12115802,-29,-0.0306,12115802,1
LT,Lithuania,Friendship,01,8,0.0357,26760933,-8,0.0357,26760933,1
LT,Lithuania,Friendship,02,0,0.0408,22702940,0,0.0408,-22702940,1
LT,Lithuania,Friendship,03,0,0.0357,21221594,0,-0.0357,21221594,1
LT,Lithuania,Friendship,04,0,0.0357,29270068,0,-0.0357,-29270068,1
LT,Lithuania,Friendship,05,3,0.0408,10093021,3,0.0408,-10093021,1
LT,Lithuania,Friendship,06,1,0.0306,7772617,-1,0.0306,-7772617,1
LT,Lithuania,Friendship,07,0,0.0306,8656630,0,0.0306,-8656630,1
MT,Malta,Friendship,01,6,0.0357,32812045,6,0.0357,-32812045,1
MT,Malta,Friendship,02,1,0.0408,2516214,1,-0.0408,2516214,1
MT,Malta,Friendship,03,1,0.0357,23096886,1,0.0357,-23096886,1
MT,Malta,Friendship,04,5,0.0357,33556134,5,0.0357,33556134,1
MT,Malta,Friendship,05,1,0.0408,33646693,1,-0.0408,-33646693,1
MT,Malta,Friendship,06,6,0.0306,12782556,6,-0.0306,-12782556,1
MT,Malta,Friendship,07,1,0.0306,23405105,-1,-0.0306,-23405105,1
BG,Bulgaria,Friendship,08,4,0.0189,3704981,-4,-0.0189,-3704981,1
BG,Bulgaria,Friendship,09,4,0.0252,1786600,-4,0.0252,-1786600,1
BG,Bulgaria,Friendship,10,3,0.0189,15660007,-3,0.0189,15660007,1
BG,Bulgaria,Friendship,11,7,0.0126,6673398,7,0.0126,-6673398,1
BG,Bulgaria,Friendship,12,1,0.0126,10952338,-1,-0.0126,10952338,1
BG,Bulgaria,Friendship,13,0,0.0126,9006698,0,0.0126,-9006698,1
BG,Bulgaria,Friendship,14,0,0.0063,5615629,0,-0.0063,5615629,1
DE,Germany,Friendship,08,14,0.0189,8479150,-14,0.0189,-8479150,1
DE,Germany,Friendship,09,11,0.0252,7937818,-11,-0.0252,-7937818,1
DE,Germany,Friendship,10,3,0.0189,14926690,-3,-0.0189,14926690,1
DE,Germany,Friendship,11,3,0.0126,2158169,3,0.0126,-2158169,1
DE,Germany,Friendship,12,9,0.0126,5532013,-9,-0.0126,-5532013,1
DE,Germany,Friendship,13,6,0.0126,3137255,-6,-0.0126,-3137255,1
DE,Germany,Friendship,14,3,0.0063,5554923,-3,0.0063,5554923,1
LT,Lithuania,Friendship,08,2,0.0189,8739795,2,0.0189,-8739795,1
LT,Lithuania,Friendship,09,11,0.0252,15113740,11,0.0252,15113740,1
LT,Lithuania,Friendship,10,4,0.0189,16297776,-4,-0.0189,16297776,1
LT,Lithuania,Friendship,11,1,0.0126,1558134,-1,0.0126,1558134,1
LT,Lithuania,Friendship,12,1,0.0126,8369715,-1,-0.0126,-8369715,1
LT,Lithuania,Friendship,13,4,0.0126,2020182,4,-0.0126,-2020182,1
LT,Lithuania,Friendship,14,4,0.0063,4444127,-4,-0.0063,4444127,1
MT,Malta,Friendship,08,0,0.0189,12947374,0,0.0189,12947374,1
MT,Malta,Friendship,09,0,0.0252,11178973,0,-0.0252,-11178973,1
MT,Malta,Friendship,10,3,0.0189,4604365,3,-0.0189,-4604365,1
MT,Malta,Friendship,11,4,0.0126,5913273,-4,-0.0126,5913273,1
MT,Malta,Friendship,12,0,0.0126,10513387,0,-0.0126,10513387,1
MT,Malta,Friendship,13,0,0.0126,9343800,0,0.0126,9343800,1
MT,Malta,Friendship,14,0,0.0063,4443639,0,-0.0063,-4443639,1
BG,Bulgaria,Friendship,15,5,0.0225,13612885,5,0.0225,13612885,1
BG,Bulgaria,Friendship,16,18,0.0225,20953580,-18,0.0225,-20953580,1
BG,Bulgaria,Friendship,17,17,0.0338,29394548,17,-0.0338,-29394548,1
BG,Bulgaria,Friendship,18,13,0.0281,3117144,13,0.0281,3117144,1
BG,Bulgaria,Friendship,19,12,0.0338,14669439,12,-0.0338,14669439,1
BG,Bulgaria,Friendship,20,6,0.0338,18628395,6,0.0338,-18628395,1
BG,Bulgaria,Friendship,21,8,0.0394,3930843,8,-0.0394,3930843,1
DE,Germany,Friendship,15,37,0.0225,11767033,37,0.0225,-11767033,1
DE,Germany,Friendship,16,55,0.0225,14669156,-55,-0.0225,14669156,1
DE,Germany,Friendship,17,10,0.0338,11769825,-10,0.0338,11769825,1
DE,Germany,Friendship,18,11,0.0281,26656090,-11,-0.0281,26656090,1
DE,Germany,Friendship,19,21,0.0338,27837411,-21,0.0338,-27837411,1
DE,Germany,Friendship,20,27,0.0338,8909445,27,-0.0338,8909445,1
DE,Germany,Friendship,21,20,0.0394,25850655,-20,-0.0394,-25850655,1
LT,Lithuania,Friendship,15,15,0.0225,2168168,15,0.0225,2168168,1
LT,Lithuania,Friendship,16,3,0.0225,17255557,-3,-0.0225,-17255557,1
LT,Lithuania,Friendship,17,4,0.0338,23544240,-4,0.0338,-23544240,1
LT,Lithuania,Friendship,18,12,0.0281,22572250,12,0.0281,-22572250,1
LT,Lithuania,Friendship,19,4,0.0338,29729101,-4,0.0338,29729101,1
LT,Lithuania,Friendship,20,6,0.0338,11388594,6,-0.0338,-11388594,1
LT,Lithuania,Friendship,21,9,0.0394,36742720,-9,-0.0394,-36742720,1
MT,Malta,Friendship,15,0,0.0225,12869670,0,0.0225,-12869670,1
MT,Malta,Friendship,16,5,0.0225,16628947,-5,-0.0225,16628947,1
MT,Malta,Friendship,17,1,0.0338,15607273,-1,0.0338,-15607273,1
MT,Malta,Friendship,18,4,0.0281,18912398,4,-0.0281,-18912398,1
MT,Malta,Friendship,19,2,0.0338,17152198,2,-0.0338,-17152198,1
MT,Malta,Friendship,20,2,0.0338,1941165,2,-0.0338,1941165,1
MT,Malta,Friendship,21,3,0.0394,9999580,-3,0.0394,9999580,1
BG,Bulgaria,Love,01,3,0.0388,6797044,3,0.0388,-6797044,1
BG,Bulgaria,Love,02,3,0.0388,36555560,3,-0.0388,36555560,1
BG,Bulgaria,Love,03,8,0.0388,2673291,8,-0.0388,2673291,1
BG,Bulgaria,Love,04,6,0.0388,35674457,-6,0.0388,35674457,1
BG,Bulgaria,Love,05,1,0.0388,24904528,-1,-0.0388,24904528,1
BG,Bulgaria,Love,06,4,0.0333,22081542,-4,-0.0333,22081542,1
BG,Bulgaria,Love,07,0,0.0222,15356665,0,0.0222,-15356665,1
DE,Germany,Love,01,43,0.0388,2107569,43,-0.0388,-2107569,1
DE,Germany,Love,02,50,0.0388,33975228,-50,-0.0388,-33975228,1
DE,Germany,Love,03,26,0.0388,16266722,26,0.0388,-16266722,1
DE,Germany,Love,04,26,0.0388,2922158,26,0.0388,-2922158,1
DE,Germany,Love,05,25,0.0388,12235791,25,0.0388,12235791,1
DE,Germany,Love,06,37,0.0333,21549778,37,0.0333,21549778,1
DE,Germany,Love,07,21,0.0222,3925914,-21,-0.0222,-3925914,1
LT,Lithuania,Love,01,11,0.0388,31756757,-11,0.0388,-31756757,1
LT,Lithuania,Love,02,2,0.0388,29644674,2,-0.0388,-29644674,1
LT,Lithuania,Love,03,8,0.0388,6979212,-8,-0.0388,6979212,1
LT,Lithuania,Love,04,1,0.0388,32101055,-1,-0.0388,-32101055,1
LT,Lithuania,Love,05,2,0.0388,26289156,2,0.0388,26289156,1
LT,Lithuania,Love,06,2,0.0333,14392313,2,0.0333,14392313,1
LT,Lithuania,Love,07,0,0.0222,10756954,0,-0.0222,10756954,1
MT,Malta,Love,01,6,0.0388,10082213,6,-0.0388,-10082213,1
MT,Malta,Love,02,4,0.0388,6630279,-4,0.0388,-6630279,1
MT,Malta,Love,03,2,0.0388,27736115,-2,-0.0388,-27736115,1
MT,Malta,Love,04,0,0.0388,3902423,0,-0.0388,3902423,1
MT,Malta,Love,05,2,0.0388,18872549,-2,-0.0388,-18872549,1
MT,Malta,Love,06,4,0.0333,24959424,4,-0.0333,-24959424,1
MT,Malta,Love,07,0,0.0222,10044348,0,-0.0222,10044348,1
BG,Bulgaria,Love,08,2,0.0238,11535762,2,-0.0238,11535762,1
BG,Bulgaria,Love,09,2,0.0238,5161421,-2,0.0238,-5161421,1
BG,Bulgaria,Love,10,9,0.0333,2114529,9,-0.0333,-2114529,1
BG,Bulgaria,Love,11,8,0.038,37638032,-8,0.038,-37638032,1
BG,Bulgaria,Love,12,13,0.0333,8259968,-13,-0.0333,-8259968,1
BG,Bulgaria,Love,13,10,0.0333,5344851,-10,-0.0333,5344851,1
BG,Bulgaria,Love,14,1,0.0285,9442843,1,0.0285,-9442843,1
DE,Germany,Love,08,47,0.0238,20805532,-47,0.0238,20805532,1
DE,Germany,Love,09,57,0.0238,8657378,-57,0.0238,-8657378,1
DE,Germany,Love,10,13,0.0333,32538674,-13,0.0333,-32538674,1
DE,Germany,Love,11,6,0.038,27430384,-6,0.038,-27430384,1
DE,Germany,Love,12,9,0.0333,18823553,-9,-0.0333,-18823553,1
DE,Germany,Love,13,42,0.0333,24614006,-42,-0.0333,-24614006,1
DE,Germany,Love,14,29,0.0285,20270763,-29,0.0285,-20270763,1
LT,Lithuania,Love,08,2,0.0238,5387257,-2,-0.0238,5387257,1
LT,Lithuania,Love,09,6,0.0238,10973425,6,0.0238,-10973425,1
LT,Lithuania,Love,10,5,0.0333,12511144,5,-0.0333,12511144,1
LT,Lithuania,Love,11,7,0.038,16495076,-7,-0.038,16495076,1
LT,Lithuania,Love,12,2,0.0333,32195082,2,-0.0333,32195082,1
LT,Lithuania,Love,13,1,0.0333,1296123,-1,0.0333,1296123,1
LT,Lithuania,Love,14,0,0.0285,8726595,0,0.0285,-8726595,1
MT,Malta,Love,08,8,0.0238,19053032,-8,0.0238,-19053032,1
MT,Malta,Love,09,3,0.0238,13197879,3,0.0238,13197879,1
MT,Malta,Love,10,6,0.0333,22497140,-6,-0.0333,-22497140,1
MT,Malta,Love,11,4,0.038,13039617,4,-0.038,-13039617,1
MT,Malta,Love,12,2,0.0333,22448937,2,0.0333,-22448937,1
MT,Malta,Love,13,1,0.0333,22653480,-1,0.0333,22653480,1
MT,Malta,Love,14,1,0.0285,3759875,1,0.0285,3759875,1
BG,Bulgaria,Love,15,2,0.0781,42156779,2,-0.0781,42156779,1
BG,Bulgaria,Love,16,2,0.0312,17320396,2,-0.0312,-17320396,1
BG,Bulgaria,Love,17,9,0.232,38911314,-9,0.232,38911314,1
BG,Bulgaria,Love,18,8,0.2594,56392776,8,0.2594,56392776,1
BG,Bulgaria,Love,19,13,0.3218,71394835,-13,0.3218,-71394835,1
BG,Bulgaria,Love,20,10,0.2121,188496940,-10,0.2121,188496940,1
BG,Bulgaria,Love,21,1,0.0833,5750023,1,-0.0833,-5750023,1
DE,Germany,Love,15,47,0.4687,100161965,-47,-0.4687,-100161965,1
DE,Germany,Love,16,57,0.3125,205799477,57,-0.3125,-205799477,1
DE,Germany,Love,17,13,0.2707,245268969,-13,0.2707,-245268969,1
DE,Germany,Love,18,6,0.1297,119799086,6,0.1297,-119799086,1
DE,Germany,Love,19,9,0.1609,146862791,-9,-0.1609,-146862791,1
DE,Germany,Love,20,42,0.5939,31814988,-42,0.5939,-31814988,1
DE,Germany,Love,21,29,0.5416,205274703,-29,0.5416,205274703,1
LT,Lithuania,Love,15,2,0.0781,41321335,-2,0.0781,-41321335,1
LT,Lithuania,Love,16,6,0.1562,140668472,-6,0.1562,-140668472,1
LT,Lithuania,Love,17,5,0.1546,20777585,5,0.1546,-20777585,1
LT,Lithuania,Love,18,7,0.1729,1068583,7,0.1729,1068583,1
LT,Lithuania,Love,19,2,0.0804,34072345,-2,0.0804,-34072345,1
LT,Lithuania,Love,20,1,0.0424,11021177,1,-0.0424,11021177,1
LT,Lithuania,Love,21,0,0,0,0,0,0,1
MT,Malta,Love,15,8,0.5078,214130384,-8,-0.5078,-214130384,1
MT,Malta,Love,16,3,0.125,111373510,3,-0.125,111373510,1
MT,Malta,Love,17,6,0.348,173571247,6,0.348,173571247,1
MT,Malta,Love,18,4,0.2594,138372354,-4,0.2594,138372354,1
MT,Malta,Love,19,2,0.0804,71855481,2,0.0804,-71855481,1
MT,Malta,Love,20,1,0.0424,27491100,1,0.0424,-27491100,1
MT,Malta,Love,21,1,0.0833,28954904,-1,-0.0833,-28954904,1

